Country/Region,0
Spain,"[ 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
  0.000000e+00  0.000000e+00  1.250000e-01  1.250000e-01 -2.500000e-01
 -2.500000e-01  1.250000e-01  1.250000e-01  0.000000e+00  0.000000e+00
  1.250000e-01  1.250000e-01 -2.500000e-01 -2.500000e-01  1.250000e-01
  1.250000e-01 -2.500000e-01 -2.500000e-01  5.000000e-01  5.000000e-01
 -2.500000e-01 -2.500000e-01  0.000000e+00  0.000000e+00  0.000000e+00
  0.000000e+00  5.000000e-01  1.375000e+00  1.250000e-01 -3.750000e-01
  2.000000e+00  3.125000e+00  3.000000e+00 -6.250000e-01 -2.500000e+00
 -2.000000e+00  6.250000e+00  1.275000e+01 -2.125000e+00  2.912500e+01
  8.887500e+01  1.587500e+01 -1.700000e+02  1.706250e+02  4.775000e+02
 -3.273750e+02 -4.347500e+02  2.361250e+02 -7.500000e-01  1.918750e+02
  3.365000e+02 -3.293750e+02 -1.710000e+02  3.148750e+02  1.438750e+02
 -8.162500e+01  2.551250e+02 -1.753750e+02 -1.102750e+03 -4.776250e+02
  5.613750e+02  6.971250e+02  2.525000e+01 -6.320000e+02 -4.190000e+02
  1.352500e+02  1.566250e+02 -4.837500e+01  2.867500e+02  2.185000e+02
 -3.962500e+02 -1.260000e+02  4.530000e+02  1.228750e+02 -2.723750e+02
 -6.837500e+01  1.951250e+02  6.327500e+02  9.158750e+02 -2.387500e+02
 -1.327875e+03 -7.950000e+02 -2.716250e+02  5.332500e+02  8.778750e+02
 -4.587500e+01 -9.337500e+01  3.090000e+02]"
Sri Lanka,"[ 0.     0.     0.125  0.125 -0.25  -0.25   0.125  0.125  0.     0.
  0.     0.     0.     0.    -0.125 -0.125  0.25   0.25  -0.125 -0.125
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.125  0.125  0.25   0.75
  0.625  0.375  0.75  -0.625 -3.25  -1.     2.125 -1.    -0.75   2.875
 -1.5   -4.25   1.     3.375  1.375 -0.875  0.875  2.125 -3.75  -2.875
  2.875  0.75  -1.625 -0.75   1.125  0.75  -1.75   1.     4.875  1.
 -3.375 -2.125 -2.5   -2.375  2.5    4.75   5.     1.125 -7.375 -0.625
  9.     2.25  -3.75 ]"
Sudan,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.125  0.125 -0.25  -0.25   0.125  0.125  0.125
  0.125 -0.25  -0.25   0.375  0.5   -0.5   -0.875  0.125  0.625  0.625
  0.125 -0.625 -0.25   0.125  0.    -0.125  0.125  0.5   -0.25  -0.125
  0.875 -0.75  -1.75   0.25   4.375  3.625 -2.125 -2.125 -2.375  1.25
  4.875 -2.25  -7.   ]"
Suriname,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.125
  0.125 -0.25  -0.25   0.125  0.125  0.375  0.375 -0.625 -0.625  0.375
  0.5   -0.25  -0.625  0.     0.375  0.125  0.125  0.25  -0.125 -0.625
 -0.25   0.5    0.375 -0.125 -0.5   -0.5    0.625  1.    -0.125 -0.75
 -0.375  0.5    0.5   -0.25  -0.25   0.     0.     0.     0.     0.
  0.     0.     0.   ]"
Sweden,"[ 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  1.25000e-01  1.25000e-01 -2.50000e-01 -2.50000e-01
  1.25000e-01  1.25000e-01  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  1.25000e-01  7.50000e-01  3.75000e-01
 -8.75000e-01 -2.50000e-01 -1.25000e-01 -2.50000e-01  2.37500e+00
  8.25000e+00  3.62500e+00 -9.00000e+00 -1.25000e+00  3.12500e+00
  1.62500e+00  1.82500e+01  5.37500e+00 -1.27500e+01  3.25000e+00
 -2.13750e+01 -4.26250e+01  8.25000e+00  3.21250e+01  1.35000e+01
  1.66250e+01  2.37500e+00 -2.70000e+01 -1.52500e+01  1.20000e+01
  2.52500e+01  1.61250e+01 -1.35000e+01 -1.37500e+01  8.62500e+00
 -1.31250e+01 -1.08750e+01  2.97500e+01  2.67500e+01  3.12500e+00
 -5.78750e+01 -6.63750e+01  2.01250e+01  4.05000e+01  4.91250e+01
  6.95000e+01 -5.50000e+01 -1.34875e+02 -5.25000e+00  6.63750e+01
  2.46250e+01 -1.18750e+01 -3.26250e+01  3.72500e+01  8.50000e+01
 -1.52500e+01 -8.70000e+01 -5.28750e+01  2.52500e+01  9.77500e+01
  6.00000e+01 -1.88750e+01 -3.75000e+01]"
Switzerland,"[ 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  1.25000e-01  1.25000e-01  6.25000e-01  6.25000e-01
 -3.75000e-01  7.50000e-01  1.37500e+00 -5.00000e-01  8.75000e-01
  2.62500e+00  7.12500e+00  8.62500e+00 -9.87500e+00 -1.83750e+01
  4.00000e+00  2.73750e+01 -3.12500e+00  4.37500e+00  6.66250e+01
  4.66250e+01 -4.96250e+01 -1.43625e+02 -2.23750e+01  1.79250e+02
  1.84250e+02  3.16250e+01 -2.07125e+02 -1.90375e+02  7.23750e+01
  5.21250e+01 -1.09125e+02 -1.90625e+02 -6.97500e+01  3.41000e+02
  2.17125e+02 -1.95625e+02 -1.93750e+02 -1.41750e+02  2.10000e+01
  8.78750e+01  8.27500e+01  1.31125e+02 -1.23500e+02  8.87500e+00
  2.57500e+02 -2.77500e+01 -1.65500e+02 -1.02375e+02 -3.52500e+01
  1.24625e+02  6.96250e+01 -1.57125e+02  1.04875e+02  2.32500e+02
 -1.58125e+02 -1.62750e+02 -1.25000e+01  4.63750e+01  1.35250e+02
  8.37500e+00 -1.12000e+02 -1.01000e+02]"
Syria,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.125  0.125 -0.25
  0.25   0.625 -0.875 -1.     0.875  0.875 -0.75  -0.75   1.125  1.125
 -1.75  -1.375  1.625  0.375 -1.25   0.25   0.875  0.75   0.375 -1.375
 -0.75   1.625  0.125 -1.375  0.125 -0.25  -0.75   0.875  0.875 -0.5
 -0.5    0.25   0.5  ]"
Taiwan,"[-0.5   -0.625 -0.25   0.5    0.125 -0.75  -0.25   0.375 -0.125 -0.125
  0.375  0.25   0.25   0.25  -0.75  -0.625  0.375  0.    -0.125  0.25
  0.    -0.125  0.375  0.625 -0.125 -0.75  -0.125  0.5    0.    -0.375
 -0.125 -0.125  0.25   0.375 -0.25   0.125  0.375 -0.75  -0.75   0.75
  0.875  0.    -0.5   -0.75  -0.375  0.375  1.     0.25  -0.75   0.5
  1.5    0.625 -0.375  0.875  0.5   -2.25   0.5    0.375 -1.875  1.375
 -0.375 -2.625 -0.5    0.125  0.625 -1.5   -2.     3.875  2.125 -3.375
  0.125  2.75   0.    -2.    -1.125 -0.375 -2.625 -1.25   5.75   6.
 -1.75  -4.625 -2.625 -2.25   3.5    9.125  1.25  -8.625 -5.875  1.75
  3.125  1.875  1.75 ]"
Tanzania,"[  0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.125   0.125   0.
   0.375   0.     -1.125   0.25    1.375  -1.125  -1.5     0.875   0.75
  -0.25    0.125   0.75    0.25   -1.25   -0.875   0.375   0.375   0.75
   0.75   -0.75   -1.25    0.375   1.375   0.375  -1.375   0.75    3.
   1.125  -0.25    0.625  -0.125  -7.625   4.25   12.125 -15.25  -13.875
   5.25   -1.125  -7.5  ]"
Thailand,"[  0.     -0.5    -0.875   0.5     1.125  -0.625  -0.25    1.     -0.875
  -1.25    1.375   1.375  -1.5    -1.5     1.      1.     -0.5    -0.375
   0.375  -0.25   -0.5     0.625   0.5    -0.375   0.      0.25   -0.125
  -0.375  -0.25    0.      0.      0.875   1.25   -0.375  -2.125  -1.125
   1.75    1.     -0.875   0.25    1.      0.25   -0.875  -1.     -0.25
   0.25    1.125   2.      0.375  -2.5     1.875   7.375  -0.75   -7.625
   2.375   7.375   1.     14.125  15.5   -27.875 -36.625   2.875  14.25
   5.25   10.75   -6.5   -38.875 -16.375  34.5    37.625  -9.875 -26.5
   6.      8.875   1.5    16.75  -12.    -41.125  -4.25   27.125  14.
  -7.125  -1.25    7.5     0.75   -5.5    -2.375   9.25  -18.625 -25.
  44.625  61.125  34.75 ]"
Timor-Leste,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.125  0.125 -0.25
 -0.25   0.125  0.125  0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.25
  0.5    0.     0.5    0.5   -2.5   -1.875  2.     1.5   -0.875 -0.875
  0.25   0.5    0.25 ]"
Togo,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.125  0.125 -0.25  -0.25   0.125  0.125  0.     0.     0.
  0.     0.     0.     0.     0.     0.875  1.75  -0.875 -3.25  -0.375
  1.875  0.25  -0.875 -0.125  0.375  0.75   0.125 -1.625 -0.375  1.125
  0.875  0.625  0.75   1.5   -1.125 -3.5   -1.125  0.75   0.     0.
  1.25   0.75  -1.375 -1.5    2.375  2.625 -1.75  -1.25   1.25   0.25
 -1.625 -1.5   -0.75 ]"
Trinidad and Tobago,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.25
  0.25  -0.25  -0.125  0.125  0.    -0.25   4.25   4.875 -9.    -8.75
  5.5    3.875 -1.5    0.     1.5    0.375 -1.125 -0.5   -0.25   0.375
  0.875 -0.375 -1.375 -0.125  1.25   0.375 -0.25  -1.25  -1.625  1.875
  2.875 -0.5   -1.375  0.     0.25  -0.125 -0.125 -0.625 -1.625 -1.125
  0.625  1.25   1.   ]"
Tunisia,"[  0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.125   0.125  -0.25   -0.25    0.25    0.25
   0.125   0.375  -0.375   0.      1.25   -1.375  -2.25    1.375   2.
   0.5     1.     -0.125  -2.625  -0.25    3.25    6.25    2.75  -10.375
  -5.375   7.25   -5.625  -4.25   14.75   -2.5   -13.875   7.875   6.
 -11.75   -7.      3.25    4.625   7.625   1.625  -7.75    1.375   6.875
   0.5     1.25    1.375  -8.125 -12.125 -12.25   -5.75   24.625  25.75
  -4.25   -5.      4.25 ]"
Turkey,"[ 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  1.25000e-01  1.25000e-01  2.50000e-01  2.50000e-01
 -7.50000e-01  7.50000e-01  5.25000e+00  7.12500e+00  8.00000e+00
  1.41250e+01  2.82500e+01  5.17500e+01  3.75000e+00 -1.02750e+02
 -4.17500e+01  1.63375e+02  2.91875e+02  1.14750e+02 -2.69875e+02
 -3.02375e+02  5.93750e+01  2.15250e+02 -5.98750e+01 -1.16000e+02
  9.95000e+01  1.58750e+01 -8.51250e+01  5.12500e+01  1.77375e+02
  2.16250e+01 -1.28125e+02  4.47500e+01 -3.25000e+00 -3.26625e+02
 -3.49375e+02 -1.46250e+01  2.58750e+02  1.04125e+02 -2.47750e+02
 -1.65125e+02  3.65750e+02  4.64125e+02 -2.39000e+02 -7.05125e+02
 -1.78000e+02  3.58375e+02  3.99250e+02]"
US,"[-2.500000e-01  0.000000e+00  1.250000e-01 -6.250000e-01 -6.250000e-01
  3.750000e-01  6.250000e-01  3.750000e-01 -3.750000e-01 -3.750000e-01
  3.750000e-01 -3.750000e-01 -6.250000e-01  3.750000e-01  3.750000e-01
 -3.750000e-01 -3.750000e-01  8.750000e-01  8.750000e-01 -5.000000e-01
 -5.000000e-01 -1.250000e-01 -1.250000e-01  1.250000e-01  1.250000e-01
  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
  4.500000e+00  4.375000e+00 -8.375000e+00 -7.875000e+00  3.500000e+00
  3.625000e+00  1.750000e+00  2.000000e+00  1.750000e+00  5.000000e-01
  3.875000e+00  5.375000e+00  3.750000e+00  9.375000e+00 -1.125000e+01
  5.625000e+00  6.387500e+01  8.875000e+00 -3.837500e+01  1.337500e+01
  2.762500e+01  5.712500e+01  1.433750e+02  4.275000e+01  3.362500e+02
  8.913750e+02  3.787500e+01 -7.268750e+02  2.173750e+02  4.656250e+02
 -3.655000e+02  3.826250e+02  1.248625e+03 -2.632500e+02 -1.440875e+03
 -1.092000e+03  3.861250e+02  1.692000e+03  6.242500e+02 -2.425000e+01
 -5.551250e+02 -2.395000e+03 -1.501875e+03  1.132625e+03  1.326250e+03
  4.711250e+02  3.075000e+01 -1.233250e+03 -1.491750e+03 -1.306500e+03
 -1.220625e+03  2.282250e+03  3.688125e+03  3.460000e+02 -1.161000e+03
 -1.395250e+03 -1.295375e+03  7.487500e+02  1.596750e+03  1.776250e+02
 -8.012500e+02 -6.727500e+02 -4.580000e+02]"
Uganda,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.125  0.125  0.75   0.75
 -1.25  -1.25   0.875  1.75  -0.375 -3.     0.     2.625 -1.375 -1.875
  1.5    0.875 -0.125 -0.5   -0.5    0.625  0.25  -0.75  -0.25   0.875
  0.375 -0.5   -1.125 -0.125  2.375  0.125 -2.875  0.875  3.5    0.5
  0.625  2.625  2.5  ]"
Ukraine,"[  0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.125   0.125  -0.25   -0.25    0.125   0.125   0.
   0.      0.      0.      0.125   0.125  -0.25    0.25    1.375  -0.125
  -2.25    0.75    4.375   2.625  -3.75   -6.      5.875  11.5     5.875
  -2.25  -11.625  -2.75    0.25    2.      9.875  -2.625  -0.625  -8.75
 -37.625  -4.     58.75   41.125  -9.875 -10.875 -15.5   -23.     -2.75
   8.     17.     16.125  -2.375 -35.625 -59.      9.25   78.625  35.
 -14.5    -8.75    0.   ]"
United Arab Emirates,"[  0.      0.      0.      0.      0.5     0.5    -1.     -1.      0.625
   0.625  -0.25   -0.25    0.125   0.125   0.25    0.25   -0.375  -0.375
  -0.125  -0.125   0.375   0.125  -0.375   0.375   0.5    -0.25   -0.25
   0.      0.5     0.5    -1.     -1.      0.5     0.5     0.625   0.875
  -1.     -1.75    0.875   1.625  -1.     -1.25    2.      2.     -3.25
  -0.25    4.125  -3.5    -3.375   1.5     0.5     1.625  -0.375  -0.25
   5.125   0.375  -8.     -2.75    8.875  12.      4.375 -11.5   -15.625
   8.375  16.875  -7.625 -19.5     9.125  38.125  16.625 -13.5   -13.25
  -6.125  -9.75  -12.      1.625   3.25  -19.75   -3.875  27.875   9.875
   5.25   14.5    -1.625 -64.125 -65.875  93.    104.625 -51.25  -56.25
   9.375  14.125   7.5  ]"
United Kingdom,"[ 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  2.50000e-01  2.50000e-01 -5.00000e-01 -5.00000e-01
  2.50000e-01  2.50000e-01  0.00000e+00  1.25000e-01  1.25000e-01
 -2.50000e-01  3.75000e-01  7.50000e-01 -1.12500e+00 -1.25000e+00
  6.25000e-01  6.25000e-01 -8.75000e-01 -8.75000e-01  1.75000e+00
  1.75000e+00 -8.75000e-01 -8.75000e-01  0.00000e+00  0.00000e+00
  5.00000e-01  5.00000e-01 -1.00000e+00 -7.50000e-01  1.37500e+00
  1.00000e+00  2.50000e-01  3.75000e-01 -1.25000e+00  2.50000e+00
  6.25000e+00  1.25000e-01 -4.12500e+00 -8.75000e-01  2.12500e+00
 -2.00000e+00 -1.75000e+00 -5.00000e+00  2.40000e+01  7.90000e+01
 -2.80000e+01 -1.12625e+02  5.36250e+01  1.20125e+02 -6.27500e+01
 -5.27500e+01  2.10125e+02  1.55000e+01 -2.86625e+02  2.71250e+01
  2.31500e+02  8.72500e+01  1.16750e+02  3.76250e+01 -2.90250e+02
 -2.38000e+02  9.75000e+01  2.56750e+02  2.36125e+02 -8.05000e+01
 -3.86750e+02 -2.87500e+01  3.04625e+02 -3.82250e+02 -3.79000e+02
  5.10375e+02  6.08500e+02  2.36875e+02 -7.16375e+02 -8.81750e+02
  2.06375e+02  3.78000e+02 -4.47500e+01  6.27500e+01  3.24625e+02
  1.35125e+02 -2.13250e+02 -4.60500e+02 -3.22625e+02  3.03750e+02
  4.31000e+02  6.37500e+01 -8.80000e+01]"
Uruguay,"[  0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.5     0.5    -0.5     2.125   4.75
   0.5    -4.5    -5.5     2.25    5.    -10.     -5.75   13.875   5.875
  -6.125  -0.75   -3.    -11.     -3.375   8.375   8.125   4.375  -1.625
  -6.75   -5.375   0.125   8.125   5.625   0.125  -4.125  -9.25    1.75
   7.875  -1.     -1.875   2.875   2.375  -1.125  -2.375  -2.625  -2.75
  -1.875  -0.25    0.75 ]"
Uzbekistan,"[  0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.125   0.75    0.875  -0.375
  -0.5     0.75    0.375  -2.125  -3.      0.625   3.5     2.625  -0.375
  -2.625   2.875   3.     -7.     -4.625   1.5     2.75    7.375   8.875
   9.875  -1.125 -28.    -24.125   9.875  31.5    21.125 -14.875 -12.25
  10.75  -20.5   -40.25    4.25   33.      9.25  -18.25  -20.875   0.625
  17.      9.875   2.5  ]"
Venezuela,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.25
  1.25   1.375  0.375 -1.125 -3.375 -2.125  4.125  2.5   -6.875 -0.75
  7.25   1.    -4.625 -5.75   2.375  8.25   1.    -4.75  -2.75  -0.25
  0.375  2.75   0.75  -3.     0.5    0.625 -2.25   2.25   3.875 -1.
 -3.25   1.     4.125 -1.25  -2.     4.875 -0.375 -7.125 -0.375  0.875
  1.375  6.625  7.5  ]"
Vietnam,"[ 0.     0.25   0.5    0.25   0.     0.     0.     0.375  0.375 -0.5
 -0.5   -0.125  0.125  0.5    0.125 -0.125 -0.375 -0.875 -0.375  1.125
  1.125 -0.375 -0.5    0.     0.     0.     0.    -0.875 -0.875  1.75
  1.75  -1.125 -1.125  0.5    0.5   -0.25  -0.25   0.     0.     0.
  0.     0.     0.25   1.75   1.    -3.375 -1.75   2.5    0.625 -0.125
 -0.125 -1.5    0.125  1.5    1.    -0.5   -2.5    0.375  4.    -0.625
 -4.    -0.625  1.5    1.125  0.    -3.625 -3.75   4.625  5.25  -2.75
 -3.125  1.5    2.5   -3.25  -4.125  6.25   4.75  -5.     0.5    4.
 -5.375 -5.75   5.125  3.125 -4.125  3.125  3.625 -4.    -0.875  2.
  0.375  0.75   1.25 ]"
"Palestine, State of","[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.5    0.875  0.5   -0.625 -2.125 -0.125  2.125 -0.875 -2.25   0.875
  2.    -0.375 -1.5    0.25   1.25  -1.75  -2.75   3.75   5.25  -1.75
 -4.375  1.875  5.25  -3.5   -5.625  2.     0.875 -0.625  4.875  4.875
 -2.625 -7.125 -3.75  -1.75  -3.25   3.125  7.25  -0.25  -0.625  7.125
 -0.5   -3.25   5.875 -7.625 -9.75   6.125  2.125 -1.75   0.75  -3.875
 -6.25  -1.375  2.   ]"
Western Sahara,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.5    0.5   -1.    -1.     0.5    0.5    0.     0.25   0.25
 -0.5   -0.5    0.25   0.25   0.     0.     0.     0.     0.    -0.625
 -1.25  -0.625  0.   ]"
Yemen,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.125  0.125 -0.25  -0.25
  0.125  0.125  0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.   ]"
Zambia,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.25   0.25  -0.5   -0.5    0.375  0.375 -0.25
  0.875  1.75  -0.875 -1.75  -0.5   -0.5    0.25  -0.125 -0.25   0.625
 -0.25   0.     0.5   -0.25   0.25  -1.25  -2.125  3.25   4.    -0.75
 -1.5   -0.875 -0.375  0.125  0.25   0.    -0.5    0.125  0.625 -0.625
 -1.625 -0.625  0.25 ]"
Zimbabwe,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.125  0.375  0.    -0.875 -0.5
  0.625  0.5    0.125  0.375 -0.25  -1.    -0.125  0.625  0.125 -0.125
 -0.125 -0.125  0.25   0.25  -0.375 -0.375  0.625  0.75  -0.5   -0.5
  0.375  0.25   0.    -0.875 -0.75   0.75   0.375  0.125  0.375 -0.75
 -0.5    0.75   1.   ]"
